code|division|grupo|clase|categoria|name|nombre
14713000|14000000|14700000|14710000|14713000|14713000|Zinc
14714000|14000000|14700000|14710000|14714000|14714000|Estaño
14715000|14000000|14700000|14710000|14715000|14715000|Cobre
14720000|14000000|14700000|14720000|14720000|14720000|Aluminio, níquel, escandio, titanio y vanadio
14721000|14000000|14700000|14720000|14721000|14721000|Aluminio
14721100|14000000|14700000|14720000|14721000|14721100|Óxido de aluminio
14722000|14000000|14700000|14720000|14722000|14722000|Níquel
14723000|14000000|14700000|14720000|14723000|14723000|Escandio
14724000|14000000|14700000|14720000|14724000|14724000|Titanio
14725000|14000000|14700000|14720000|14725000|14725000|Vanadio
14730000|14000000|14700000|14730000|14730000|14730000|Cromo, manganeso, cobalto, itrio y circonio
14731000|14000000|14700000|14730000|14731000|14731000|Cromo
14732000|14000000|14700000|14730000|14732000|14732000|Manganeso
14733000|14000000|14700000|14730000|14733000|14733000|Cobalto
14734000|14000000|14700000|14730000|14734000|14734000|Itrio
14735000|14000000|14700000|14730000|14735000|14735000|Circonio
14740000|14000000|14700000|14740000|14740000|14740000|Molibdeno, tecnecio, rutenio y rodio
14741000|14000000|14700000|14740000|14741000|14741000|Molibdeno
14742000|14000000|14700000|14740000|14742000|14742000|Tecnecio
14743000|14000000|14700000|14740000|14743000|14743000|Rutenio
14744000|14000000|14700000|14740000|14744000|14744000|Rodio
14750000|14000000|14700000|14750000|14750000|14750000|Cadmio, lutecio, hafnio, tantalio y wolframio
14751000|14000000|14700000|14750000|14751000|14751000|Cadmio
14752000|14000000|14700000|14750000|14752000|14752000|Lutecio
14753000|14000000|14700000|14750000|14753000|14753000|Hafnio
14754000|14000000|14700000|14750000|14754000|14754000|Tantalio
14755000|14000000|14700000|14750000|14755000|14755000|Wolframio
14760000|14000000|14700000|14760000|14760000|14760000|Iridio, galio, indio, talio y bario
14761000|14000000|14700000|14760000|14761000|14761000|Iridio
14762000|14000000|14700000|14760000|14762000|14762000|Galio
14763000|14000000|14700000|14760000|14763000|14763000|Indio
14764000|14000000|14700000|14760000|14764000|14764000|Talio
14765000|14000000|14700000|14760000|14765000|14765000|Bario
14770000|14000000|14700000|14770000|14770000|14770000|Cesio, estroncio, rubidio y calcio
14771000|14000000|14700000|14770000|14771000|14771000|Cesio
14772000|14000000|14700000|14770000|14772000|14772000|Estroncio
14773000|14000000|14700000|14770000|14773000|14773000|Rubidio
14774000|14000000|14700000|14770000|14774000|14774000|Calcio
14780000|14000000|14700000|14780000|14780000|14780000|Potasio, magnesio, sodio y litio
14781000|14000000|14700000|14780000|14781000|14781000|Potasio
14782000|14000000|14700000|14780000|14782000|14782000|Magnesio
14783000|14000000|14700000|14780000|14783000|14783000|Sodio
14784000|14000000|14700000|14780000|14784000|14784000|Litio
14790000|14000000|14700000|14790000|14790000|14790000|Niobio, osmio, renio y paladio
14791000|14000000|14700000|14790000|14791000|14791000|Niobio
14792000|14000000|14700000|14790000|14792000|14792000|Osmio
14793000|14000000|14700000|14790000|14793000|14793000|Renio
14794000|14000000|14700000|14790000|14794000|14794000|Paladio
14800000|14000000|14800000|14800000|14800000|14800000|Productos minerales no metálicos diversos
14810000|14000000|14800000|14810000|14810000|14810000|Productos abrasivos
14811000|14000000|14800000|14810000|14811000|14811000|Muelas, piedras y ruedas de amolar
14811100|14000000|14800000|14810000|14811000|14811100|Muelas
14811200|14000000|14800000|14810000|14811000|14811200|Piedras de amolar
14811300|14000000|14800000|14810000|14811000|14811300|Ruedas de amolar
14812000|14000000|14800000|14810000|14812000|14812000|Abrasivos en polvo o en grano
14813000|14000000|14800000|14810000|14813000|14813000|Corindón artificial
14814000|14000000|14800000|14810000|14814000|14814000|Grafito artificial
14820000|14000000|14800000|14820000|14820000|14820000|Vidrio
14830000|14000000|14800000|14830000|14830000|14830000|Fibras de vidrio
14900000|14000000|14900000|14900000|14900000|14900000|Materias primas secundarias de recuperación
14910000|14000000|14900000|14910000|14910000|14910000|Materias primas metálicas secundarias de recuperación
14920000|14000000|14900000|14920000|14920000|14920000|Materias primas no metálicas secundarias de recuperación
14930000|14000000|14900000|14930000|14930000|14930000|Cenizas y residuos que contengan metales
15000000|15000000|15000000|15000000|15000000|15000000|Alimentos, bebidas, tabaco y productos afines
15100000|15000000|15100000|15100000|15100000|15100000|Productos de origen animal, carne y productos cárnicos
15110000|15000000|15100000|15110000|15110000|15110000|Carne
15111000|15000000|15100000|15110000|15111000|15111000|Carne de bovino
15111100|15000000|15100000|15110000|15111000|15111100|Carne de vaca
15111200|15000000|15100000|15110000|15111000|15111200|Carne de ternera
15112000|15000000|15100000|15110000|15112000|15112000|Aves de corral
15112100|15000000|15100000|15110000|15112000|15112100|Aves de corral frescas
15112110|15000000|15100000|15110000|15112000|15112110|Gansos
15112120|15000000|15100000|15110000|15112000|15112120|Pavos
15112130|15000000|15100000|15110000|15112000|15112130|Pollos
15112140|15000000|15100000|15110000|15112000|15112140|Patos
15112300|15000000|15100000|15110000|15112000|15112300|Hígados de aves de corral
15112310|15000000|15100000|15110000|15112000|15112310|Foie gras
15113000|15000000|15100000|15110000|15113000|15113000|Carne de cerdo
15114000|15000000|15100000|15110000|15114000|15114000|Despojos
15115000|15000000|15100000|15110000|15115000|15115000|Cordero y carnero
15115100|15000000|15100000|15110000|15115000|15115100|Cordero
15115200|15000000|15100000|15110000|15115000|15115200|Carnero
15117000|15000000|15100000|15110000|15117000|15117000|Carne de cabra
15118000|15000000|15100000|15110000|15118000|15118000|Carne de caballo, asno, mulo o burdégano
15118100|15000000|15100000|15110000|15118000|15118100|Carne de caballo
15118900|15000000|15100000|15110000|15118000|15118900|Carne de asno, mulo o burdégano
15119000|15000000|15100000|15110000|15119000|15119000|Carnes diversas
15119100|15000000|15100000|15110000|15119000|15119100|Carne de conejo
15119200|15000000|15100000|15110000|15119000|15119200|Carne de liebre
15119300|15000000|15100000|15110000|15119000|15119300|Caza
15119400|15000000|15100000|15110000|15119000|15119400|Ancas de rana
15119500|15000000|15100000|15110000|15119000|15119500|Palomas
15119600|15000000|15100000|15110000|15119000|15119600|Carne de pescado
15130000|15000000|15100000|15130000|15130000|15130000|Productos cárnicos
15131000|15000000|15100000|15130000|15131000|15131000|Conservas y preparaciones cárnicas
15131100|15000000|15100000|15130000|15131000|15131100|Productos a base de carne para embutidos
15131110|15000000|15100000|15130000|15131000|15131110|Carne para embutidos
15131120|15000000|15100000|15130000|15131000|15131120|Productos de charcutería
15131130|15000000|15100000|15130000|15131000|15131130|Embutidos
15131134|15000000|15100000|15130000|15131000|15131134|Morcillas y otros embutidos de sangre
15131135|15000000|15100000|15130000|15131000|15131135|Embutidos de carne de ave
15131200|15000000|15100000|15130000|15131000|15131200|Carne seca, salada, ahumada o condimentada
15131210|15000000|15100000|15130000|15131000|15131210|Jamón ahumado
15131220|15000000|15100000|15130000|15131000|15131220|Beicon
15131230|15000000|15100000|15130000|15131000|15131230|Salami
15131300|15000000|15100000|15130000|15131000|15131300|Preparaciones a base de hígado
15131310|15000000|15100000|15130000|15131000|15131310|Paté
15131320|15000000|15100000|15130000|15131000|15131320|Preparaciones a base de hígado de ganso o de pato
15131400|15000000|15100000|15130000|15131000|15131400|Productos a base de carne de cerdo
15131410|15000000|15100000|15130000|15131000|15131410|Jamón
15131420|15000000|15100000|15130000|15131000|15131420|Albóndigas
15131490|15000000|15100000|15130000|15131000|15131490|Platos preparados con carne de cerdo
15131500|15000000|15100000|15130000|15131000|15131500|Productos de volatería
15131600|15000000|15100000|15130000|15131000|15131600|Productos a base de carne de vaca y de ternera
15131610|15000000|15100000|15130000|15131000|15131610|Albóndigas de carne de vaca
15131620|15000000|15100000|15130000|15131000|15131620|Carne picada de vaca
15131640|15000000|15100000|15130000|15131000|15131640|Hamburguesas de carne de vaca
15131700|15000000|15100000|15130000|15131000|15131700|Preparaciones a base de carne
15200000|15000000|15200000|15200000|15200000|15200000|Pescado preparado y en conserva
15210000|15000000|15200000|15210000|15210000|15210000|Filetes de pescado, hígados y huevas de pescado
15211000|15000000|15200000|15210000|15211000|15211000|Filetes de pescado
15211100|15000000|15200000|15210000|15211000|15211100|Filetes de pescado fresco
15212000|15000000|15200000|15210000|15212000|15212000|Huevas
15213000|15000000|15200000|15210000|15213000|15213000|Hígados de pescado
15220000|15000000|15200000|15220000|15220000|15220000|Pescado, filetes de pescado y otros tipos de carne de pescado congelados
15221000|15000000|15200000|15220000|15221000|15221000|Pescado congelado
15229000|15000000|15200000|15220000|15229000|15229000|Productos congelados de pescados
15230000|15000000|15200000|15230000|15230000|15230000|Pescado seco o salado; en salmuera; ahumado
15231000|15000000|15200000|15230000|15231000|15231000|Pescado seco
15232000|15000000|15200000|15230000|15232000|15232000|Pescado salado
15233000|15000000|15200000|15230000|15233000|15233000|Pescado en salmuera
15234000|15000000|15200000|15230000|15234000|15234000|Pescado ahumado
15235000|15000000|15200000|15230000|15235000|15235000|Conservas de pescado
15240000|15000000|15200000|15240000|15240000|15240000|Pescado en conserva o en lata y otros pescados preparados o en conserva
15241000|15000000|15200000|15240000|15241000|15241000|Pescado empanado, en conserva o en lata
15241100|15000000|15200000|15240000|15241000|15241100|Salmón en conserva
15241200|15000000|15200000|15240000|15241000|15241200|Arenques preparados o en conserva
15241300|15000000|15200000|15240000|15241000|15241300|Sardinas
15241400|15000000|15200000|15240000|15241000|15241400|Atún en conserva
15241500|15000000|15200000|15240000|15241000|15241500|Caballa
15241600|15000000|15200000|15240000|15241000|15241600|Anchoas
15241700|15000000|15200000|15240000|15241000|15241700|Palitos de pescado
15241800|15000000|15200000|15240000|15241000|15241800|Preparaciones a base de pescado empanado
15242000|15000000|15200000|15240000|15242000|15242000|Platos de pescado preparados
15243000|15000000|15200000|15240000|15243000|15243000|Preparaciones a base de pescado
15244000|15000000|15200000|15240000|15244000|15244000|Caviar y huevos de peces
15244100|15000000|15200000|15240000|15244000|15244100|Caviar
15244200|15000000|15200000|15240000|15244000|15244200|Huevos de peces
15250000|15000000|15200000|15250000|15250000|15250000|Mariscos
15251000|15000000|15200000|15250000|15251000|15251000|Crustáceos congelados
15252000|15000000|15200000|15250000|15252000|15252000|Crustáceos preparados o en conserva
15253000|15000000|15200000|15250000|15253000|15253000|Productos a base de moluscos
15300000|15000000|15300000|15300000|15300000|15300000|Frutas, legumbres y hortalizas y productos conexos
15310000|15000000|15300000|15310000|15310000|15310000|Patatas y productos a base de patatas
15311000|15000000|15300000|15310000|15311000|15311000|Patatas congeladas
15311100|15000000|15300000|15310000|15311000|15311100|Patatas fritas
15311200|15000000|15300000|15310000|15311000|15311200|Patatas en dados, en rodajas y otras, congeladas
15312000|15000000|15300000|15310000|15312000|15312000|Productos a base de patatas
15312100|15000000|15300000|15310000|15312000|15312100|Puré de patatas instantáneo
15312200|15000000|15300000|15310000|15312000|15312200|Patatas prefritas
15312300|15000000|15300000|15310000|15312000|15312300|Hojuelas de patatas
15312310|15000000|15300000|15310000|15312000|15312310|Hojuelas de patatas condimentadas
15312400|15000000|15300000|15310000|15312000|15312400|Aperitivos a base de patatas
15312500|15000000|15300000|15310000|15312000|15312500|Croquetas de patatas
15313000|15000000|15300000|15310000|15313000|15313000|Patatas elaboradas
15320000|15000000|15300000|15320000|15320000|15320000|Zumos de frutas y hortalizas
15321000|15000000|15300000|15320000|15321000|15321000|Zumos de frutas
15321100|15000000|15300000|15320000|15321000|15321100|Zumo de naranja
15321200|15000000|15300000|15320000|15321000|15321200|Zumo de pomelo
15321300|15000000|15300000|15320000|15321000|15321300|Zumo de limón
15321400|15000000|15300000|15320000|15321000|15321400|Zumo de piña
15321500|15000000|15300000|15320000|15321000|15321500|Zumo de uva
15321600|15000000|15300000|15320000|15321000|15321600|Zumo de manzana
15321700|15000000|15300000|15320000|15321000|15321700|Mezclas de zumos no concentrados
15321800|15000000|15300000|15320000|15321000|15321800|Zumos concentrados
15322000|15000000|15300000|15320000|15322000|15322000|Zumos de hortalizas
15322100|15000000|15300000|15320000|15322000|15322100|Zumo de tomate
15330000|15000000|15300000|15330000|15330000|15330000|Frutas y hortalizas elaboradas
15331000|15000000|15300000|15330000|15331000|15331000|Legumbres y hortalizas elaboradas
15331100|15000000|15300000|15330000|15331000|15331100|Legumbres y hortalizas frescas o congeladas
15331110|15000000|15300000|15330000|15331000|15331110|Hortalizas de raíz elaboradas
15331120|15000000|15300000|15330000|15331000|15331120|Hortalizas de tubérculo elaboradas
15331130|15000000|15300000|15330000|15331000|15331130|Judías, guisantes, pimientos, tomates y las demás legumbres y hortalizas
15331131|15000000|15300000|15330000|15331000|15331131|Judías elaboradas
15331132|15000000|15300000|15330000|15331000|15331132|Guisantes elaborados
15331133|15000000|15300000|15330000|15331000|15331133|Guisantes partidos
15331134|15000000|15300000|15330000|15331000|15331134|Tomates elaborados
15331135|15000000|15300000|15330000|15331000|15331135|Setas elaboradas
